flux,sink_iso,sink_country,target_iso,target_country,forest_ha,flow_per_ha_mean,flow_per_ha_q17,flow_per_ha_q83
Fab_tf,FIN,Finland,BFA,Burkina Faso,22409000.0,0.5203002995642764,-0.9483267864725443,1.6542714586362475
Fab_tf,FIN,Finland,BGD,Bangladesh,22409000.0,1.1593672745444619,-2.1992947592419103,3.834727223071614
Fab_tf,FIN,Finland,BHS,The Bahamas,22409000.0,0.008792566112567991,-0.018657017346502526,0.031012848409992716
Fab_tf,FIN,Finland,BLZ,Belize,22409000.0,0.005128805221218646,-0.011281595803392828,0.01808050147208165
Fab_tf,FIN,Finland,BOL,Bolivia,22409000.0,0.1380845536494456,-0.26222755268206754,0.4605379456210592
Fab_tf,FIN,Finland,BRA,Brazil,22409000.0,2.593989918316865,-4.999498414763904,8.944849426896589
Fab_tf,FIN,Finland,BRN,Brunei,22409000.0,0.02964317237225827,-0.052847080901827395,0.09763596339352262
Fab_tf,FIN,Finland,BTN,Bhutan,22409000.0,0.01448023634123532,-0.03148860169230607,0.05394789988439564
Fab_tf,FIN,Finland,BWA,Botswana,22409000.0,0.0458922271188467,-0.1193149767107158,0.17852149646025264
Fab_tf,FIN,Finland,CAF,Central African Republic,22409000.0,0.046460689761566115,-0.07616716553443097,0.1453259360976309
Fab_tf,FIN,Finland,CHN,China,22409000.0,6.256383879556925,-18.542610091514348,28.61972960557541
Fab_tf,FIN,Finland,CIV,Ivory Coast,22409000.0,0.47319220173653936,-0.9418226973302707,1.6198377005047833
Fab_tf,FIN,Finland,CMR,Cameroon,22409000.0,0.3405928249660432,-0.6024096191063409,1.1258572374421425
Fab_tf,FIN,Finland,COD,Democratic Republic of the Congo,22409000.0,1.0452102709436881,-1.6598167037131832,3.2595200808823197
Fab_tf,FIN,Finland,COG,Republic of the Congo,22409000.0,0.13535143786082388,-0.2167789580556239,0.42620841719152236
Fab_tf,FIN,Finland,COL,Colombia,22409000.0,0.7638218311374932,-1.2728476583471298,2.46960115901027
Fab_tf,FIN,Finland,COM,Comoros,22409000.0,0.0067618824756731696,-0.013712448889497316,0.023374012443410818
Fab_tf,FIN,Finland,CPV,Cabo Verde,22409000.0,0.0025637832984053196,-0.005881388188723762,0.009931462207788268
Fab_tf,FIN,Finland,CRI,Costa Rica,22409000.0,0.07343066821025779,-0.15644043898927806,0.26744587469554826
Fab_tf,FIN,Finland,CUB,Cuba,22409000.0,0.07080723417797846,-0.1405560163488373,0.2481409809480907
Fab_tf,FIN,Finland,CYP,Cyprus,22409000.0,0.012693312387213652,-0.027409973378643423,0.04786302352085047
Fab_tf,FIN,Finland,DJI,Djibouti,22409000.0,0.020191736219034567,-0.03443871449276754,0.06426873950111071
Fab_tf,FIN,Finland,DOM,Dominican Republic,22409000.0,0.15086860767749066,-0.3513818269011793,0.559211226081637
Fab_tf,FIN,Finland,DZA,Algeria,22409000.0,0.3081288333735566,-0.6630542990131832,1.0885285561215112
Fab_tf,FIN,Finland,ECU,Ecuador,22409000.0,0.1758503550312135,-0.3098787320874124,0.5824709623594263
Fab_tf,FIN,Finland,EGY,Egypt,22409000.0,1.6238002843563408,-3.492223824242765,5.660181751625638
Fab_tf,FIN,Finland,ERI,Eritrea,22409000.0,0.03163531983812822,-0.055763521044396074,0.10449994180449675
Fab_tf,FIN,Finland,ESP,Spain,22409000.0,0.2773528744339073,-0.8694909836600314,1.2877551555143576
Fab_tf,FIN,Finland,ETH,Ethiopia,22409000.0,0.9403175742179362,-1.6283714882883846,2.981692248819669
Fab_tf,FIN,Finland,FJI,Fiji,22409000.0,0.00687750559129982,-0.010830723346678886,0.02109872030696658
Fab_tf,FIN,Finland,GAB,Gabon,22409000.0,0.04753162119456902,-0.08328584619178547,0.1584029768115296
Fab_tf,FIN,Finland,GHA,Ghana,22409000.0,0.5044948099837936,-1.0124825405322406,1.724583628870685
Fab_tf,FIN,Finland,GIN,Guinea,22409000.0,0.24549380914730343,-0.4740404886824321,0.8203757854194923
Fab_tf,FIN,Finland,GMB,Gambia,22409000.0,0.028577547211944405,-0.06151648240322083,0.10058924155527267
Fab_tf,FIN,Finland,GNB,Guinea-Bissau,22409000.0,0.023592515917569324,-0.053135548669820065,0.08339072004382016
Fab_tf,FIN,Finland,GNQ,Equatorial Guinea,22409000.0,0.03966178817834633,-0.07391571606157377,0.13442668556393658
Fab_tf,FIN,Finland,GRC,Greece,22409000.0,0.07314640868750247,-0.23710705500629475,0.3522763370615129
Fab_tf,FIN,Finland,GTM,Guatemala,22409000.0,0.25409774022843173,-0.5184089660927123,0.8600266545366977
Fab_tf,FIN,Finland,GUY,Guyana,22409000.0,0.00638876635371706,-0.014623283778328834,0.022944490372373394
Fab_tf,FIN,Finland,HND,Honduras,22409000.0,0.11977517879672653,-0.2634277560236703,0.4258943688628801
Fab_tf,FIN,Finland,HTI,Haiti,22409000.0,0.07374601097176187,-0.17178288150136137,0.27532763257295445
Fab_tf,FIN,Finland,IDN,Indonesia,22409000.0,3.6822838184017854,-6.391152103902914,12.358335424294223
Fab_tf,FIN,Finland,IND,India,22409000.0,23.67103849660908,-42.404159868799844,78.59036690532501
Fab_tf,FIN,Finland,IRN,Iran,22409000.0,0.5837939812052818,-1.333797211973561,2.2807324462565624
Fab_tf,FIN,Finland,IRQ,Iraq,22409000.0,0.6777222901025429,-1.3925346355176644,2.3175251095437397
Fab_tf,FIN,Finland,ISR,Israel,22409000.0,0.34883355730147847,-0.7716062237446685,1.2809123769564867
Fab_tf,FIN,Finland,ITA,Italy,22409000.0,0.2009948097796937,-0.9591972915738928,1.2398288796577366
Fab_tf,FIN,Finland,JAM,Jamaica,22409000.0,0.014304831495454617,-0.03288449250252153,0.052311220711450154
Fab_tf,FIN,Finland,JOR,Jordan,22409000.0,0.11946014455575835,-0.2680132155926806,0.44045527319653477
Fab_tf,FIN,Finland,JPN,Japan,22409000.0,0.5713867972608947,-1.75213478343468,2.6546039385321287
Fab_tf,FIN,Finland,KEN,Kenya,22409000.0,0.4111676500509558,-0.8379167913591147,1.3836606120081316
Fab_tf,FIN,Finland,KHM,Cambodia,22409000.0,0.19359692417470886,-0.3378941941436088,0.6489660645297656
Fab_tf,FIN,Finland,KWT,Kuwait,22409000.0,0.354545001729283,-0.824458352123502,1.2445279079161515
Fab_tf,FIN,Finland,LAO,Laos,22409000.0,0.0865727168189368,-0.15538758524160134,0.2866245549495778
Fab_tf,FIN,Finland,LBN,Lebanon,22409000.0,0.017362246121731175,-0.0627216726097188,0.09228761459668058
Fab_tf,FIN,Finland,LBR,Liberia,22409000.0,0.07858586254014485,-0.1598604749252092,0.274064505125032
Fab_tf,FIN,Finland,LBY,Libya,22409000.0,0.16998631927927516,-0.3609084962075572,0.5946153146254683
Fab_tf,FIN,Finland,LKA,Sri Lanka,22409000.0,0.34718477439712614,-0.6627568384223304,1.2041015175958811
Fab_tf,FIN,Finland,LSO,Lesotho,22409000.0,0.0015407116106205105,-0.01547877486511511,0.018207637968578928
Fab_tf,FIN,Finland,MAR,Morocco,22409000.0,0.26474903166652175,-0.5938836024575558,0.9860945191556376
Fab_tf,FIN,Finland,MDG,Madagascar,22409000.0,0.17822992396169593,-0.391350201304866,0.6334010653366972
Fab_tf,FIN,Finland,MEX,Mexico,22409000.0,1.6644578113926944,-3.7506053250309828,6.13281399601198
Fab_tf,FIN,Finland,MLI,Mali,22409000.0,0.36912954048436747,-0.7001649904948906,1.1867627096442968
Fab_tf,FIN,Finland,MMR,Myanmar,22409000.0,0.19385366120969946,-0.36052037489610345,0.6588977920800453
Fab_tf,FIN,Finland,MOZ,Mozambique,22409000.0,0.3503701604800124,-0.7052700183518779,1.209100753485925
Fab_tf,FIN,Finland,MRT,Mauritania,22409000.0,0.08250923275331559,-0.16964418370228213,0.28160345063335873
Fab_tf,FIN,Finland,MUS,Mauritius,22409000.0,0.02248912931752465,-0.044388874241700155,0.0781323043470599
Fab_tf,FIN,Finland,MWI,Malawi,22409000.0,0.30127107513720813,-0.6586689897513456,1.049973764955532
Fab_tf,FIN,Finland,MYS,Malaysia,22409000.0,1.0621451174808167,-1.7702761002874638,3.451859091360265
Fab_tf,FIN,Finland,NAM,Namibia,22409000.0,0.04105342001209712,-0.08048510633186667,0.14069524547303025
Fab_tf,FIN,Finland,NCL,New Caledonia,22409000.0,0.004539402520805089,-0.009007097340749413,0.014922010708813934
Fab_tf,FIN,Finland,NER,Niger,22409000.0,0.5951905788807685,-1.157523259099573,1.9513379686468209
Fab_tf,FIN,Finland,NGA,Nigeria,22409000.0,6.295827670648541,-12.061268052640113,20.73067856904677
Fab_tf,FIN,Finland,NIC,Nicaragua,22409000.0,0.07606873765961863,-0.1490531336421275,0.26355954002772075
Fab_tf,FIN,Finland,NPL,Nepal,22409000.0,0.25610648546078657,-0.4587005636549432,0.830150468247301
Fab_tf,FIN,Finland,NZL,New Zealand,22409000.0,0.006562981301465597,-0.079619340877249,0.08251250879286307
Fab_tf,FIN,Finland,OMN,Oman,22409000.0,0.1970667034363982,-0.3830980743306135,0.6787804178537966
Fab_tf,FIN,Finland,PAK,Pakistan,22409000.0,3.0103664264884538,-6.045331893048505,10.155414021583198
Fab_tf,FIN,Finland,PAN,Panama,22409000.0,0.11838155096078756,-0.2510653621361348,0.4271406227937729
Fab_tf,FIN,Finland,PER,Peru,22409000.0,0.2605437512648,-0.5058328908648744,0.930703354597224
Fab_tf,FIN,Finland,PHL,Philippines,22409000.0,1.3321179762790174,-2.6754343417667057,4.69913275936875
Fab_tf,FIN,Finland,PNG,Papua New Guinea,22409000.0,0.09179075663042298,-0.15509306190781094,0.29895783848537166
Fab_tf,FIN,Finland,PRT,Portugal,22409000.0,0.054399792596272124,-0.14803132599413432,0.2432784813890368
Fab_tf,FIN,Finland,PRY,Paraguay,22409000.0,0.12092803040036751,-0.21438680862369155,0.4070921148907912
Fab_tf,FIN,Finland,QAT,Qatar,22409000.0,0.3295752614197809,-0.8235055475859294,1.2173850583762171
Fab_tf,FIN,Finland,RWA,Rwanda,22409000.0,0.1468747777145019,-0.24028840918026984,0.4582269269370803
Fab_tf,FIN,Finland,SAU,Saudi Arabia,22409000.0,1.8185343460329455,-3.8148764870891076,6.204052458757038
Fab_tf,FIN,Finland,SDN,Sudan,22409000.0,1.3329801743995213,-2.5441222102219534,4.370857851642024
Fab_tf,FIN,Finland,SEN,Senegal,22409000.0,0.23538812963239064,-0.4949367780670947,0.8281345226941795
Fab_tf,FIN,Finland,SLB,Solomon Islands,22409000.0,0.008367938227337288,-0.015089862981732904,0.02777764840289104
Fab_tf,FIN,Finland,SLE,Sierra Leone,22409000.0,0.08121272847609598,-0.15884484644696722,0.2716373939042827
Fab_tf,FIN,Finland,SLV,El Salvador,22409000.0,0.051044577964784364,-0.10793567888304309,0.1770004957616782
Fab_tf,FIN,Finland,SOM,Somaliland,22409000.0,0.012269296857483791,-0.02149404414987379,0.04019248845256633
Fab_tf,FIN,Finland,STP,São Tomé and Principe,22409000.0,0.0028654301128860737,-0.00584971900179762,0.00980005408691483
Fab_tf,FIN,Finland,SUR,Suriname,22409000.0,0.011600547270488518,-0.024713229109725652,0.040572251967439216
Fab_tf,FIN,Finland,SWZ,eSwatini,22409000.0,0.01174274093056415,-0.020094851001324316,0.03841843813138449
Fab_tf,FIN,Finland,SYR,Syria,22409000.0,0.3103389659967192,-0.6589656569140634,1.1110951051848101
Fab_tf,FIN,Finland,TCD,Chad,22409000.0,0.3017430960604989,-0.5783281673185038,0.9887227427543845
Fab_tf,FIN,Finland,TGO,Togo,22409000.0,0.07698212405911124,-0.15202030489984647,0.2558927350551245
Fab_tf,FIN,Finland,THA,Thailand,22409000.0,1.588827700563323,-2.861929554904965,5.449076091093692
Fab_tf,FIN,Finland,TJK,Tajikistan,22409000.0,0.008267003156157325,-0.05597437287039181,0.06796258299489423
Fab_tf,FIN,Finland,TKM,Turkmenistan,22409000.0,0.0587237875002684,-0.13616365677146713,0.22287297638628267
Fab_tf,FIN,Finland,TTO,Trinidad and Tobago,22409000.0,0.021763323444698755,-0.052669533186959376,0.08116998152163962
Fab_tf,FIN,Finland,TUN,Tunisia,22409000.0,0.1461671770076203,-0.3285866211296555,0.5175198190385727
Fab_tf,FIN,Finland,TUR,Turkey,22409000.0,0.15339145689788716,-1.3964300985095586,1.593120589433991
Fab_tf,FIN,Finland,TZA,United Republic of Tanzania,22409000.0,0.8340398667388802,-1.5795790198630129,2.768637489669464
Fab_tf,FIN,Finland,UGA,Uganda,22409000.0,0.9057714471965587,-1.587560147079385,2.86639237788474
Fab_tf,FIN,Finland,URY,Uruguay,22409000.0,0.02781727632321307,-0.044381619693909635,0.0894947897891283
Fab_tf,FIN,Finland,USA,United States of America,22409000.0,2.506804592327694,-10.884007500688812,14.661407676842703
Fab_tf,FIN,Finland,UZB,Uzbekistan,22409000.0,0.11120573246030598,-0.28322879844885535,0.45567271744317295
Fab_tf,FIN,Finland,VCT,Saint Vincent and the Grenadines,22409000.0,0.0010386075429460976,-0.0025603330381900103,0.00390451497560181
Fab_tf,FIN,Finland,VEN,Venezuela,22409000.0,0.6515526115712914,-1.45167207308731,2.3671216873742496
Fab_tf,FIN,Finland,VNM,Vietnam,22409000.0,0.9423447629058457,-1.7862531876889358,3.176197430779976
Fab_tf,FIN,Finland,VUT,Vanuatu,22409000.0,0.003251020999148685,-0.005151095036227474,0.009806275914485123
Fab_tf,FIN,Finland,WSM,Samoa,22409000.0,0.001077984066639602,-0.0018786268286532777,0.0035279765322342354
Fab_tf,FIN,Finland,YEM,Yemen,22409000.0,0.37612063877008783,-0.6525545906118959,1.2207469489962506
Fab_tf,FIN,Finland,ZAF,South Africa,22409000.0,0.5923373284614759,-1.0944937910250165,2.078195540132406
Fab_tf,FIN,Finland,ZMB,Zambia,22409000.0,0.31275710479536944,-0.62936895319623,1.0723015359117303
Fab_tf,FIN,Finland,ZWE,Zimbabwe,22409000.0,0.05128744906960504,-0.10386578456613749,0.17789471539857069
Fab_tf,FJI,Fiji,AFG,Afghanistan,1140020.0,0.21347888413721683,-0.17411523387957012,0.6635088288438012
Fab_tf,FJI,Fiji,AGO,Angola,1140020.0,0.6814041963181967,-0.0446062014837454,1.6245719316673166
Fab_tf,FJI,Fiji,ALB,Albania,1140020.0,0.01248694703739148,-0.008552634451407306,0.03829488099178007
Fab_tf,FJI,Fiji,ARE,United Arab Emirates,1140020.0,1.862049321803681,-0.04326266144102002,4.509224146747967
Fab_tf,FJI,Fiji,ARG,Argentina,1140020.0,0.745040776991116,-0.13401270840286975,1.8921677489690345
Fab_tf,FJI,Fiji,AUS,Australia,1140020.0,0.755133486028433,-0.19953094159481832,1.8986576026096682
Fab_tf,FJI,Fiji,AZE,Azerbaijan,1140020.0,0.02863821884189737,-0.03151397449139688,0.09765022064545077
Fab_tf,FJI,Fiji,BDI,Burundi,1140020.0,0.1531090559477658,-0.010311842921501082,0.348255430153582
Fab_tf,FJI,Fiji,BEN,Benin,1140020.0,0.2980296480588247,-0.00909488336865401,0.715536947556932
Fab_tf,FJI,Fiji,BFA,Burkina Faso,1140020.0,0.9742813632413312,-0.011007601167218191,2.257600093220167
Fab_tf,FJI,Fiji,BGD,Bangladesh,1140020.0,2.295713316999569,-0.13403941323949292,5.594535257199557
Fab_tf,FJI,Fiji,BHS,The Bahamas,1140020.0,0.01867917280940957,-0.0005564712116017866,0.04673783976964454
Fab_tf,FJI,Fiji,BLZ,Belize,1140020.0,0.010567816722021657,-0.00024312272354630996,0.024199820105957906
Fab_tf,FJI,Fiji,BOL,Bolivia,1140020.0,0.2736994096698271,-0.027072922702091967,0.677414948445812
Fab_tf,FJI,Fiji,BRA,Brazil,1140020.0,5.108320270292179,-0.32044999199813745,12.381223006543374
Fab_tf,FJI,Fiji,BRN,Brunei,1140020.0,0.05623834769306188,-0.0013696040775457862,0.12978349024207456
Fab_tf,FJI,Fiji,BTN,Bhutan,1140020.0,0.02889374216000407,-0.005254565556256543,0.07416255392169181
Fab_tf,FJI,Fiji,BWA,Botswana,1140020.0,0.10525629909459935,-0.008989972696650493,0.2606234220580311
Fab_tf,FJI,Fiji,CAF,Central African Republic,1140020.0,0.0855850668788316,-0.0023447549333516955,0.19675456183597267
Fab_tf,FJI,Fiji,CHN,China,1140020.0,12.129861080996381,-5.994402097037066,34.98480026489264
Fab_tf,FJI,Fiji,CIV,Ivory Coast,1140020.0,0.9264344522508366,-0.023327290049727334,2.2348635362660465
Fab_tf,FJI,Fiji,CMR,Cameroon,1140020.0,0.6466470301324305,-0.029248133629272657,1.5299655150709215
Fab_tf,FJI,Fiji,COD,Democratic Republic of the Congo,1140020.0,1.9059833480056978,-0.0939657356496334,4.336881438289243
Fab_tf,FJI,Fiji,COG,Republic of the Congo,1140020.0,0.2447367551525065,-0.007027226369270405,0.5484088736814521
Fab_tf,FJI,Fiji,COL,Colombia,1140020.0,1.4183671512358864,-0.08768845111440035,3.298957087691327
Fab_tf,FJI,Fiji,COM,Comoros,1140020.0,0.013177122216720181,-0.00033705789702220536,0.03134151308366345
Fab_tf,FJI,Fiji,CPV,Cabo Verde,1140020.0,0.0060040318838676665,-0.0005472270714945855,0.014831068017641884
Fab_tf,FJI,Fiji,CRI,Costa Rica,1140020.0,0.15312873713278866,-0.008999280827556843,0.38297985099480425
Fab_tf,FJI,Fiji,CUB,Cuba,1140020.0,0.14297082658621293,-0.004849267152730469,0.35366357758470496
Fab_tf,FJI,Fiji,CYP,Cyprus,1140020.0,0.02739123349318178,-0.002130875150821362,0.06785593247118415
Fab_tf,FJI,Fiji,DJI,Djibouti,1140020.0,0.03657103936262495,-0.0013908426948593816,0.08321067387214916
Fab_tf,FJI,Fiji,DOM,Dominican Republic,1140020.0,0.32103257203891966,-0.012670978256747182,0.7760394430085871
Fab_tf,FJI,Fiji,DZA,Algeria,1140020.0,0.6410641866044641,-0.07258725248470012,1.5082958911835451
Fab_tf,FJI,Fiji,ECU,Ecuador,1140020.0,0.3301670477137917,-0.026135190637993157,0.7923908645633805
Fab_tf,FJI,Fiji,EGY,Egypt,1140020.0,3.4574053624499976,-0.191348980346651,8.423082191723218
Fab_tf,FJI,Fiji,ERI,Eritrea,1140020.0,0.06065757168518218,-0.003010570265344306,0.14411538134844873
Fab_tf,FJI,Fiji,ESP,Spain,1140020.0,0.6420749206719369,-0.22692685567684642,1.7536257553240264
Fab_tf,FJI,Fiji,ETH,Ethiopia,1140020.0,1.7014148310654384,-0.1394362023746226,3.9753798526378037
Fab_tf,FJI,Fiji,FJI,Fiji,1140020.0,0.010977613973708614,-0.0009019213361235963,0.02378867408254068
Fab_tf,FJI,Fiji,GAB,Gabon,1140020.0,0.09086454038584378,-0.0025125623646818267,0.21586686860522275
Fab_tf,FJI,Fiji,GHA,Ghana,1140020.0,0.9888569530037933,-0.02561902001156176,2.3638418749600127
Fab_tf,FJI,Fiji,GIN,Guinea,1140020.0,0.47622953611714874,-0.013429770614810555,1.120788011589222
Fab_tf,FJI,Fiji,GMB,Gambia,1140020.0,0.058220737205017345,-0.0014119758476526024,0.13877606273951315
Fab_tf,FJI,Fiji,GNB,Guinea-Bissau,1140020.0,0.04745968603426518,-0.0010441537662225055,0.11523184529272013
Fab_tf,FJI,Fiji,GNQ,Equatorial Guinea,1140020.0,0.07776731687187394,-0.0036074441487152224,0.18789698508625402
Fab_tf,FJI,Fiji,GRC,Greece,1140020.0,0.17054627344486595,-0.05165507684215515,0.48729789203063634
Fab_tf,FJI,Fiji,GTM,Guatemala,1140020.0,0.5027867983503866,-0.030103622956207724,1.142841082852
Fab_tf,FJI,Fiji,GUY,Guyana,1140020.0,0.013572464427801786,-0.0003394296353136623,0.0328730713286301
Fab_tf,FJI,Fiji,HND,Honduras,1140020.0,0.24177337222035564,-0.011499211794902054,0.5575556680356634
Fab_tf,FJI,Fiji,HRV,Croatia,1140020.0,0.0010091876505906817,-0.03165054584670121,0.033803269289728086
Fab_tf,FJI,Fiji,HTI,Haiti,1140020.0,0.15796909269078827,-0.005661345852552642,0.3908374308304981
Fab_tf,FJI,Fiji,IDN,Indonesia,1140020.0,6.869628912822518,-0.21429589931460508,16.285183346603613
Fab_tf,FJI,Fiji,IND,India,1140020.0,45.09919500974491,-1.0277837591074461,107.15900033009646
Fab_tf,FJI,Fiji,IRN,Iran,1140020.0,1.2066301099028833,-0.22316963715059673,2.9480617966444274
Fab_tf,FJI,Fiji,IRQ,Iraq,1140020.0,1.420823355016923,-0.06396221243163684,3.4377578129896214
Fab_tf,FJI,Fiji,ISR,Israel,1140020.0,0.7760911941238566,-0.05165330455758706,1.8871055387408595
Fab_tf,FJI,Fiji,ITA,Italy,1140020.0,0.4211668666662317,-0.4050810616225484,1.3286193224435603
Fab_tf,FJI,Fiji,JAM,Jamaica,1140020.0,0.031222774267904072,-0.0017870107078240265,0.07608784315485873
Fab_tf,FJI,Fiji,JOR,Jordan,1140020.0,0.27015506198904554,-0.023036009822302885,0.6393133380243846
Fab_tf,FJI,Fiji,JPN,Japan,1140020.0,1.105221147175384,-0.6492481205797279,3.1513522994645164
Fab_tf,FJI,Fiji,KEN,Kenya,1140020.0,0.7937794991619558,-0.05992959442137032,1.865362832144158
Fab_tf,FJI,Fiji,KHM,Cambodia,1140020.0,0.3448377489530754,-0.008696265740400137,0.8148706583891863
Fab_tf,FJI,Fiji,KWT,Kuwait,1140020.0,0.7831516409470146,-0.019329560222401662,1.9259082000156802
Fab_tf,FJI,Fiji,LAO,Laos,1140020.0,0.1597528097282775,-0.008135239289879186,0.38183139957548623
Fab_tf,FJI,Fiji,LBN,Lebanon,1140020.0,0.04096663523846994,-0.021578808661703322,0.11659327848015259
Fab_tf,FJI,Fiji,LBR,Liberia,1140020.0,0.1567762494249797,-0.0037825556092440952,0.378108882423801
Fab_tf,FJI,Fiji,LBY,Libya,1140020.0,0.3517999758699123,-0.01875272503170738,0.8361036972406319
Fab_tf,FJI,Fiji,LKA,Sri Lanka,1140020.0,0.6778352842700899,-0.01943987151227658,1.6180754632708259
Fab_tf,FJI,Fiji,LSO,Lesotho,1140020.0,0.0027271222708130346,-0.009371034319877913,0.015030128414165976
Fab_tf,FJI,Fiji,MAR,Morocco,1140020.0,0.5757050521573703,-0.060736168410083856,1.4532698559831903
Fab_tf,FJI,Fiji,MDG,Madagascar,1140020.0,0.36745427582907053,-0.024128098194500694,0.8957051932252326
Fab_tf,FJI,Fiji,MEX,Mexico,1140020.0,3.567669311264047,-0.30392029689108657,8.441733804470049
Fab_tf,FJI,Fiji,MLI,Mali,1140020.0,0.6960748182454899,-0.009240163552082147,1.6184685855208303
Fab_tf,FJI,Fiji,MMR,Myanmar,1140020.0,0.3681992190181251,-0.010741798037824641,0.8637501006857801
Fab_tf,FJI,Fiji,MOZ,Mozambique,1140020.0,0.7069307272025785,-0.0334190553677273,1.7099751275028674
Fab_tf,FJI,Fiji,MRT,Mauritania,1140020.0,0.16332868118757377,-0.001915162349426371,0.3885493520879502
Fab_tf,FJI,Fiji,MUS,Mauritius,1140020.0,0.044391732106673645,-0.0032954397387815,0.1028948439247508
Fab_tf,FJI,Fiji,MWI,Malawi,1140020.0,0.6181174165279887,-0.03419266123085839,1.4583973606401552
Fab_tf,FJI,Fiji,MYS,Malaysia,1140020.0,1.9475282080099705,-0.04855214840903241,4.575394126858932
Fab_tf,FJI,Fiji,NAM,Namibia,1140020.0,0.08200158411319143,-0.005048364366303396,0.19778707183862193
Fab_tf,FJI,Fiji,NCL,New Caledonia,1140020.0,0.008299526455569884,-0.0007537933755283673,0.019309678294806613
Fab_tf,FJI,Fiji,NER,Niger,1140020.0,1.1206390960010677,-0.014064532293096354,2.570261021214955
Fab_tf,FJI,Fiji,NGA,Nigeria,1140020.0,12.091089751587424,-0.30361723246204353,28.64943442068784
Fab_tf,FJI,Fiji,NIC,Nicaragua,1140020.0,0.1487619020586917,-0.004138856446227129,0.3521384675388155
Fab_tf,FJI,Fiji,NPL,Nepal,1140020.0,0.4847128676867419,-0.03094939081023485,1.1628695839368073
Fab_tf,FJI,Fiji,OMN,Oman,1140020.0,0.39221957169459154,-0.0108973139782171,0.928738742710776
Fab_tf,FJI,Fiji,PAK,Pakistan,1140020.0,5.944468498307718,-0.29503271544970894,14.390927964452974
Fab_tf,FJI,Fiji,PAN,Panama,1140020.0,0.2440314935477024,-0.005608131376212854,0.6117645152928372
Fab_tf,FJI,Fiji,PER,Peru,1140020.0,0.4876508079873529,-0.12210553585286689,1.231544136406984
Fab_tf,FJI,Fiji,PHL,Philippines,1140020.0,2.6840972790885234,-0.06337777618249286,6.44606504439224
Fab_tf,FJI,Fiji,PNG,Papua New Guinea,1140020.0,0.16769339051231744,-0.010680111395583457,0.3984857509376946
Fab_tf,FJI,Fiji,PRT,Portugal,1140020.0,0.11766953883955283,-0.03519690705403783,0.34249894601779285
Fab_tf,FJI,Fiji,PRY,Paraguay,1140020.0,0.24197227979006972,-0.014434584826609498,0.5847085146000619
Fab_tf,FJI,Fiji,QAT,Qatar,1140020.0,0.7474513145819791,-0.017282999300162843,1.8104634333696856
Fab_tf,FJI,Fiji,RWA,Rwanda,1140020.0,0.26262341590981075,-0.018956150304970713,0.5953005985370544
Fab_tf,FJI,Fiji,SAU,Saudi Arabia,1140020.0,3.823345251019261,-0.09570643146288527,9.197538618565531
Fab_tf,FJI,Fiji,SDN,Sudan,1140020.0,2.556694048364564,-0.028835288318756272,6.0064938547495395
Fab_tf,FJI,Fiji,SEN,Senegal,1140020.0,0.48090796900904936,-0.009679468871146102,1.175496667867754
Fab_tf,FJI,Fiji,SLB,Solomon Islands,1140020.0,0.016164275724808934,-0.0003760356259041003,0.038830258769958874
Fab_tf,FJI,Fiji,SLE,Sierra Leone,1140020.0,0.15667517821168475,-0.0036449803301682824,0.3720249659725815
Fab_tf,FJI,Fiji,SLV,El Salvador,1140020.0,0.10189866399671434,-0.0060417038142120735,0.23479270229719396
Fab_tf,FJI,Fiji,SOM,Somaliland,1140020.0,0.022180470914236427,-0.0005383107041899044,0.05166914534864348
Fab_tf,FJI,Fiji,STP,São Tomé and Principe,1140020.0,0.005747929420158847,-0.00011352253131011327,0.013472479787491545
Fab_tf,FJI,Fiji,SUR,Suriname,1140020.0,0.02422326404423737,-0.0006543291394632665,0.05912348354569224
Fab_tf,FJI,Fiji,SWZ,eSwatini,1140020.0,0.022299451442498848,-0.001471859684013366,0.05287356852230138
Fab_tf,FJI,Fiji,SYR,Syria,1140020.0,0.6724431668512785,-0.056743032736174766,1.58276475722639
Fab_tf,FJI,Fiji,TCD,Chad,1140020.0,0.5779944022391669,-0.006640867761609515,1.352840841338758
Fab_tf,FJI,Fiji,TGO,Togo,1140020.0,0.1495394727302677,-0.004141434983308831,0.3569251703945507
Fab_tf,FJI,Fiji,THA,Thailand,1140020.0,2.8955639204693306,-0.0831094187197807,6.828944451030949
Fab_tf,FJI,Fiji,TJK,Tajikistan,1140020.0,0.01676764561848133,-0.026960103179342665,0.06968563250306417
Fab_tf,FJI,Fiji,TKM,Turkmenistan,1140020.0,0.12174624737204826,-0.022798521503420828,0.29727452285198414
Fab_tf,FJI,Fiji,TTO,Trinidad and Tobago,1140020.0,0.04834002209419855,-0.001103899661345217,0.1193825369960884
Fab_tf,FJI,Fiji,TUN,Tunisia,1140020.0,0.31184850669104675,-0.021963439228120135,0.7438720740692712
Fab_tf,FJI,Fiji,TUR,Turkey,1140020.0,0.4176028665208936,-0.6467890782836762,1.6791025360486354
Fab_tf,FJI,Fiji,TZA,United Republic of Tanzania,1140020.0,1.6007400814601829,-0.08993965397507774,3.701382837270801
Fab_tf,FJI,Fiji,UGA,Uganda,1140020.0,1.6839977050082549,-0.09697090285050401,3.964362772179534
Fab_tf,FJI,Fiji,URY,Uruguay,1140020.0,0.04342969495758538,-0.0072770097623680256,0.10381309861895699
